apk_hash,label_banking_trojan,label_spyware,label_sms_stealer,label_obfuscated_loader,label_benign
20287210b895881c40325a049469fd24d2c7ee5ef85b88365373560d93c66ed6,1,1,0,0,0
fb946e9be49fb64a44905bcb14a8bcb34d74918768085a037ac9ef8696a49a66,1,1,0,0,0
f8ead23747c576fd37cd59e06dd779fae75da1928018652b905cc1761c4fdd9c,1,1,0,0,0
e986a233dd44f081ee0a09ef8803e1d579b335f90261e4567f95cf85e60b07b9,1,1,0,0,0
cda36028abd0400b6bb6263df6cf246aeef67d1542e95ecfd6bc991614f104a3,1,1,0,0,0
077236774473c1f1f61c12cf60807e1368ce8f4b64757e879a34d821b8454f70,1,1,0,0,0
9025c2510cf926faa631d9db53f612a774b10c78be418a0e770b82be2bac0bce,1,1,0,0,0
06383e3c619b290576ecb2980b0eacda617a8668c66d0a436243b7b91ff72dc9,1,1,0,0,0
918e15fd1d77f87eab0f24e4cc6f8dad8de96b38c2d7d3e0302ebebe36b3ff3f,1,1,0,0,0
339c5d83068577cb1f37c15f0fa1a5e57d813eb4b950ee3fe2c04769a97349c4,1,1,0,0,0
315a7a626ea7b7ed34175cf75ed0b3ced9dcc1a6ab3cf03f16934560f49780c7,1,1,0,0,0
98e6fa309945a18befeb715cb8992b9e8bc41908ff13fa5e9eeedd733bcc8bb0,1,1,0,0,0
93cdb065d98306b1ba9351f687719ef6a19c7001ad5438567f89de41ebc23782,1,1,0,0,0
89f71b3e68c2e4eeeb64169bd96eea2ee8239575fe109df9798c2f8fc6b459f0,1,1,0,0,0
9efdf8bdb16a5df0b45c21b88c07d1f611ed13c7abc0f3062e94da742d570553,1,1,0,0,0
6fce9f95d3e9457842d7092137b19ec798cbf98401a07b4eae486dcfc9ac6c71,1,1,0,0,0
5d9165948d06c264394447ce8329e0911eb7fab1393a9298c45a3f6a50d85b7d,1,1,0,0,0
5c93b6875ee294f03b29b390102809e9daf2efac67717e3b92231d49e4fc3467,1,1,0,0,0
5ffaf48aa6c0bc2efd6671ac8872f287e46f2287160f4249a26dc1c5021c7e58,1,1,0,0,0
01edc46fab5a847895365fb4a61507e6ca955e97f5285194b5ec60ee80daa17c,1,1,0,0,0
6dda51e294cc343b50106676ad5708face3cfc7f16d99f69a34e4b3b85c632cc,1,1,0,0,0
156a1b048bad6ccf72064e102b2bbc7bf9019b702bf11a56a2665ff3a160a71f,1,1,0,0,0
e74862d406e6ee244f1d2c72ef6e0c7cf184fa1e9b2a1d29457cf5647843066c,1,1,0,0,0
20a8843be4c743750ee184a3d9a8e1f60aacdeb57be1fe41a9b7a800eb8bbda9,1,1,0,0,0
b746180e317378820e6a7d2458db37f31a3540081c67364b79851d7cd83d6145,1,1,0,0,0
9a7b2cbaf07319d6488a7f7aded99a96559f5fedc87e4eb21065628538569aa0,1,1,0,0,0
8194eda0378d8cdf584f2721479cb288891e7c5e353228ca98e0c5a503cb5dcd,1,1,0,0,0
8157189fdccfa3999b4b3d8ad5154e002a4fa5dd0578c0238c82935df6c55dd9,1,1,0,0,0
6927e5f91d22a9e16b9429095e9427eaa0b3efc2baf843d1f318446d6db75092,1,1,0,0,0
7c6dafa88b5f1d7eeae5bb699ca85b20beca30fd8e689dd7663327676dcab5cd,1,1,0,0,0
69a58c0d89506e5274030904f995dc9e4acac6162b85cfa18cd4fc478b02138d,1,1,0,0,0
8b661478539c2d037c3a6cbdb595c3b55097927d2dad338c96bcafd8926e91fe,1,1,0,0,0
9be0d499cac12a9cde004ed3fc1bb5150d384c3678fb07adc67ef90bbf791298,1,1,0,0,0
4d134bc0f0ba1e53c46da971679bf81c7af18c598c2ceb03dde87278f8c08aba,1,1,0,0,0
29d0e29436724f76a93db39fded62efad80963062e4cfe690134e862bfd60ba9,1,1,0,0,0
7105224b4313ab84ce432bc1e5bc374045348d4a70fe9090f580b3eba473d03c,1,1,0,0,0
bc272a080338cf222be86737a340220dc965aace5c222ffa03bed52b1912ccaa,1,1,0,0,0
33f9c3fdb345146fc95dbe2bf2ea18d0cf7c1a64620862019c88c99f0f7726ab,1,1,0,0,0
03b8c573cd719e544d027170e25799ffeeb61b3d0ba9827ea0d2248e0a66319d,1,1,0,0,0
a09e1cf2e6514a984917f749815861f8dc3730164fa5ba92c50628ff948d38d9,1,1,0,0,0
927720e4e2b6d946b3e228257c4e41c6e9e5ee147ab21ec3ebc94f0f15382828,1,1,0,0,0
aa5ea17832aa74736e26ab68b569c83b38d705289df49bb98c0aa5c9657fbe11,1,1,0,0,0
14e348c5c81b59f8a56bb09bdf5768d28fbe87339a7c543d6707249ebee4f6d0,1,1,0,0,0
fdd9db26f25d0d784b5692003f46320d8400266b6573d5c8ec6dd6c4e2e7bc72,1,1,0,0,0
e8b591d2678800298512295002a936d4850bac44d4f76908b38bb2b616ca2ff6,1,1,0,0,0
102508ca812d1c70e1ce8cb1c28ff5ef4b14716341ed6813f03cf84330cb76f1,1,1,0,0,0
b08ead4e5ecc18f14e6a92ad09e9ec7dfdfda91d673c0829769f35c76eea2f1b,1,1,0,0,0
455900e642599530f1fe934e143a724e5bed50ae63be00aaaeabb124852dba82,1,1,0,0,0
392f2c9d5656e68cf9155d07dc83f4fdf7533369545f44bf4c5db7cc4900c99d,1,1,0,0,0
cf3bd3c242555867a1e6bdd07e7c9dcc5df5ba5cf15e24ed12ac7e1bc533f829,1,1,0,0,0
9ba9ad408a114192254671b24b01af7980f879f3962232389ccc835acb87582a,1,1,0,0,0
7e4fa9aeb659a9524f5b2ba4df8d806c25fc6906a6470a6911848e67905a0171,1,1,0,0,0
ebdb622ce91fe9b259189a724665c3ae4f2de4eed7eafa527d89b43cf3353891,1,1,0,0,0
1b4f0c4cb74737a13cd7c171abfb23b628b68d5a53ab95658d573f11c0a59bd6,1,1,0,0,0
e75bcc316514dacde0453a0766b46bc7075159ff9ae31e1d955c48fb745bf97f,1,1,0,0,0
1df4a7de1532dd1787e9a8d488016323409ca8052b2afecf9855d864b6c9b315,1,1,0,0,0
442d3fb99a211111ddc64ed58af40f9a2acafb57ec80e36723ac8457f3859e24,1,1,0,0,0
d7480b9bc123f459d8bd1045f2e1d3b26867c39970290f3007d0b8b79cc1908d,1,1,0,0,0
418b67fe185da6593d47174dd5b9e02eef840cbcff2696800b6c5bd7d3474bc0,1,1,0,0,0
00ec32ae4b2f32c99a8053fb0b7a5dacdfdad2fa1981f058919cc484b4a5924c,1,1,0,0,0
ee26a8ae29a4e353b10c787838638a4233f9adacf315b69fcfc6d8e6c3a0371e,1,1,0,0,0
6208a4c0def1a46852a98bdd37621568ef64be7498d50a7f132faa422ec4c68b,1,1,0,0,0
5fe4ab4e8f4c83190d48c2f04828b54c2a69c793999c9232594450d21771a5cd,1,1,0,0,0
9d8aee08d3e74c40e0c4bae1bfca12b4a3e35c4a44197d6ff0cae3811ed43927,1,1,0,0,0
2ec6a138a4a81be80cd65d15cb05f0b86c57aa1521fc02c8d34ba7ac16e131f1,1,1,0,0,0
0314ea6ad3cf224a9417ccfd1f8a784a836472094c04a6bc2ffb688313131ecb,1,1,0,0,0
cb6a1451efb23dd95bfbe11da3019ad34105ef34572cc0e734dfe1b5ef05c07b,1,1,0,0,0
e0fad389a0724c9d62eacabbdd67fc6dd762be19525e48068a642512050321a2,1,1,0,0,0
9e3743f4776b3eba515f9666ae5957ae66744281bd83553348eeadd0990f25f8,1,1,0,0,0
10b1594b87010c09acb393d457417c240dc1962371e37988a1c804e93870541f,1,1,0,0,0
4b75ca3210c17313731434a7665810594cd5493ff2836ffc566a249c477c714b,1,1,0,0,0
56ff51106087a26828bc7903a03ee01799eb7916311db6e87f650a9580ddafc0,1,1,0,0,0
ab5d44f5bf24e5c459088a2ed1469653e7703d133bfab8fa7ec72c0cd91852d0,1,1,0,0,0
8c1cb932712974441c21046ac4903e31bd8535f07d180fb5eb247fe89f33172f,1,1,0,0,0
90b4ea5b5b05d0651610e4f07ba3809bfa43a4bee2cd96c5880a63e68fe75840,1,1,0,0,0
c5888a824cba71e4c6ebca35aad174120f8b681e48af867dfa95ef6a4ba0dc25,1,1,0,0,0
45e63dd8588695731b33aa0b84f386f89fc4022166a42900e0467dabd4867d17,1,1,0,0,0
a8b82d18f95d19383691306d3e6f03f2fb6c5903a2f83ea78b7986757152adaf,1,1,0,0,0
e47462b6c50a6e16a1f1fc99f5c2c96a748296ec756144618215aebf1805ae3e,1,1,0,0,0
9a6b68c82fe8faab69e63ae0309948a92f9c954564d6e0132ef3696f11662521,1,1,0,0,0
13071a5132728047f11cfc63fc7576ce506981ecf4794e58cfaf17d4d9349cdb,1,1,0,0,0
e9fc94b9571c7fac6446a5dcef86c8eb7d5318ef4d5783ab387ac805f6c27b4f,1,1,0,0,0
39d33af83cb1d553697b5b04cbde87b97b30f344a7cbeaf5b3fd0b162e170ec3,1,1,0,0,0
86f6bf9b039439d1f1f30325e8dea209511775fbeb55116c52299c527e463c1a,1,1,0,0,0
bf741ef4c2558d5b8485c6de61c64e578a8198d1d050a1e1566b5e10bee207ec,1,1,0,0,0
1811bd1c7300746f8eb515ce096834ac4524a80c2fc990b7f4874e070501ddf7,1,1,0,0,0
698ce6345e26bbba3e3bb6a9e78bc26f80ad85479b20c737ad6709bc36656bb1,1,0,0,0,0
ccd56eb62ef0ccd446bdb3ff5b16e0f348159ef7a97d22ca28f559f6cbe0adc9,1,1,0,0,0
a7c2abdbf024fef7025518891f3feb65752983ffbecc297149cb3505d3d01847,1,1,0,0,0
dcf5acb06289b1d142a24df43d91f184873c3e26891a2254b43050cf61af074f,1,1,0,0,0
5b6bcc94f920dc2c4bef3314400d9074bda89ea19d4486684713315530202fe9,1,1,0,0,0
885a597e6e0bfd5b0442870a0c3622bda844332eed92766d19550b68538ab690,1,1,0,0,0
d6270847ebd022367b11ef8ae393fa1bcaa3eb1c1be241bed896a0248f6cdc56,1,1,0,0,0
1fa6c1d55c22381d0751bf71a383944bbc0792c899e8b39ff60582cb8541c8ce,1,1,0,0,0
0aa521f42cb6a9d50c8feab780440265a8ecb70d2ee76aaa0b8dbaeb79672911,1,1,0,0,0
84806a1a1a3a6674f1aeb940aeeef2d7e22a60a99ae03d06107a8564f45d2f98,1,1,0,0,0
3eac942f7a3c37df00c1638e979ae3127efb84fa74e40c2cbc6f0ca97db49362,1,1,0,0,0
daba5f034e0ce17c7ea68ef5733e1cd9ec51ca5e0777fb9f659816be930fc4f4,1,1,0,0,0
f1032f9b9e45f54f1f500992b880a609fbcbe5de074e2e4374e57caffad7c530,1,1,0,0,0
dc517d32e0aeeb26c133a0f33ab0d6e8d9025c906d3210021fa08c8cff652c0d,1,1,0,0,0
88feb2d1e34aa009c1f78bda57578f62f2507bc05c186472faa5513a8f093d99,1,1,0,0,0
cd3e1d2ec3da4fb5d357bb1c22354e6e58d800a9b2077f1f79b0efdc98727088,1,1,0,0,0
9051fc8b99020449957404f4bbad63c7c13509b05ade681ce9e2aa78d786c039,1,1,0,0,0
cc7bff75318c738357283ce03270fa384849d03c7e9e694fdda83c0e7ae8dddf,1,1,0,0,0
cc65a1cc281b3d09046a39c38fc25e235c66a2319065ae0f5c446664fcb6469d,1,1,0,0,0
c13b5a6d007c0309793b3caeb16f1b22f447bd9a0de9833ff7dd07dbe378739c,1,1,0,0,0
ef2bbfd65866a4103c14941338d00045443d07e0449c83df87d46d3ecedce01e,1,1,0,0,0
7d2a3b38420f4ed0ecc11b0503709822a6cbca623cfd1120796b7d4cc10ec16a,1,1,0,0,0
1ba2066bb5fe174b2667b652c10b38f95b4997a556ab16755566548cd6383a5f,1,1,0,0,0
745fb34e97309e78e98860e858b7183dc13884827c7e76dee833609851e5c2a9,1,1,0,0,0
5ddf103bfe8fcc3fde771fefd740ae1646b4ba7a13fb8973c209303b59aaf7bc,1,1,0,0,0
4c92f96a9d95836b0e6c9d0cd871f694625ef5c83ce2d6b38c8fead22ccdd405,1,1,0,0,0
ed0145bd7b7116f37f32d070fcf1ad321b288bc7b38d72caf2a582d0414aca9d,1,1,0,0,0
99e8256c739cd8d2e62b0f1243030e83b850e62a870fd93a27ab69865b56714c,1,1,0,0,0
c4648a8011f5d3e18feeb69c079e6af6e8c51321a9e7b5493bbf50e6fbfc1bfe,1,1,0,0,0
dd9130bceb889d9e6aa3421ce50478cc2428a12b19448cfee9d35e47592333d2,1,1,0,0,0
60c6639d2c97140595080cbf0b82dbeff35a55384af0ea4d354a859a0e6b93c0,1,1,0,0,0
745eadd29be72626e6686654ed778a12e9270193854ed911d961256f8791fc2b,1,1,0,0,0
63c460bf2652832ccda5e0749a6d4c79ef1ce47d125d52407f3f0428cc131f38,1,1,0,0,0
ffb754f38c5d363e203e48279bfe779ad8a1e4d546c1a1650912e9fb0385430b,1,1,0,0,0
de024632c0af5653655f9d0304da1273c6f7a9cbaee81add35713557e7a44293,1,1,0,0,0
24b7332215cea0e4ea9d61b672543ea99354a108c12b922108db23e4715c3470,1,1,0,0,0
7ae2e99d3275ffc084516ed070232b348d4b463e2144d06d92c88b3ba54895e2,1,1,0,0,0
13436a08047a69ec2e258eb718512d74f101e01638b17ab6fc7b53a92f0047e8,1,1,0,0,0
1058b59da333c55494e4af5c468148c333388c159fd74ebc8fe4f8ddc907a27a,1,1,0,0,0
e37660730f3a87fdd9b237847e5d56017e9f344578608c0af44c5c4eacb7ae3b,1,1,0,0,0
4279990751a9733a2f91f2b805e7907fe255c1365de05efc82d3eae32b064449,1,1,0,0,0
9058e9fc037a8732b07a4466abbb5a1c8ba299d4c5a87a4fbc4aa42ffe7021a6,1,1,0,0,0
f10a48b0a8a85e61e7bbc887eda018dcb5696c52d0916c9823479fdb6df986be,1,1,0,0,0
3492be27e056524cfd0d71c137d65c0e3fbe2ead2222138cd6efebfe44fc4f99,1,1,0,0,0
6b615be3461706b5e54d9bd7261894b9afbad226d5070f861aeaa5351253170c,1,1,0,0,0
a92cc791f8e9f6cd619ce76033a62c10e8954310e8791b5fa581a806b8ab898c,1,1,0,0,0
1236be7fd1385b2543205404d96f37bded28a626d27d1e0a1dd4c570ef6dd2ad,1,1,0,0,0
bdf74a6a3a6c7a0d7e4c62b19c52ceabb5432355a939b269a4e73d46783af681,1,1,0,0,0
e8dfe1e032773417df9ae4f589bb71a024d9e05c47593e1d109795fa8ee024ba,1,1,0,0,0
fddc3e3ddcd17b6ad5636078780a3840dc92aba05b0f9ec6060ef192cb1100cb,1,1,0,0,0
c6f35accd37dc1440ff1fe474d6e4dc94be2e58cebc66dca6c6d860a8c2bc4ad,1,1,0,0,0
4ff6ea5fd58662f21827ffe33518aea786edf954d46a53da6ac47b562ec56aee,1,1,0,0,0
8045102c0180c6f41b28893a69939004924d8dd9fa4d54a804c69fc5788b3d9f,1,1,0,0,0
1a5bf2c57b4851d2e2186298a7cbd438e5cae349836700a5dc6102615ed0c36a,1,1,0,0,0
82e9ac0fa8d6699ac3bf8fd75dfef57b81fc874d7b5992eda93fcb8298104fee,1,1,0,0,0
d8564f37d48a023ae2cbd2b7b27df61876a572b445db9c66ea904e95d2d64da1,1,1,0,0,0
0af86e1888a23ad365de7e1d8e5f7a8900d3047321557c6a0f3b2c3822d094b6,1,1,0,0,0
d62ea27f4ef3cda3854a6e442753da28be399553d6b266b1f9a64dad6908c739,1,1,0,0,0
5315585afd6d471dbc5aeb15031c19c3735645f5ec806f87f0c91bf061bcc6f3,1,1,0,0,0
34285952e2dc998f9e94dc41228c6b74c3777b403e57fc239a362cc1e4e7cb71,1,1,0,0,0
935ed96da7b95fd6740f9e2950e32f6a25112597bd5a00f705c351db7761c1ef,1,1,0,0,0
ea467ca29a1c33e37ae7beac8fe68f2866cb9dcaacb579ec3b53fff70e17b1fa,1,1,0,0,0
55e5211ab621f036553f7025e9a3d9446fcf84f6d6dc8f0256033d2199d53734,1,1,0,0,0
2aec28011d9c414b88ae862806b9262655bd88088ea9113379b672e7d0eb80df,1,1,0,0,0
bff4c1097f87aac75d64430f93e4df4e4225ab776be31f58080cb58d00325e55,1,1,0,0,0
9767d501e9a5c1f125d568645e42f057884258ceb38d1641a99a219b77dd3ba1,1,1,0,0,0
8b1b059cc24abbe98d07aebf99a0a43ab465384728004bd237735cff96b3cf65,1,1,0,0,0
1ca86bc9060a5a18bc7125be12eeccf88f7a812480d351254b5e19e838536dbd,1,1,0,0,0
924872649ead11a01fdbec876bd3f6f1f6b184403c2fa5f2f625b646092c7c50,1,1,0,0,0
56907670f55a03aaf20d07326fc68a25fa001fb10e47b704aa27ce19338d1ead,1,1,0,0,0
d81c00d48f918cab3bdfdb461378872db0e2a076c648b07a8e80d9093fd35b75,1,1,0,0,0
44ad15105d126df1ad1f4984dd2e0351fbc9a7ffd5340f4eb61754d7e7a12c7f,1,1,0,0,0
2f881b98088bbe91dc8fd003eed17f41a35182a27663e6e103b2b6673b592350,1,1,0,0,0
cdd9430d22c1037ebe4f01383ae36307419fecb157850ffc441676dc312653a0,1,1,0,0,0
7138689203dc5a2fe9cfcb84c39885e4b53eec9a72f37e36ddee61490f8217ca,1,1,0,0,0
3f00206aaed4612ce4655152b972aeb2787ca4133aeacc8c9acd8c4d38ea3f79,1,1,0,0,0
d7511298f5f6c7205eb753ecd7a4e0070e9f4e353f8e6c94ef3339b4a1886b73,1,1,0,0,0
9b2af95f9f69ce03db5c03b13f4f9f69051bb490c968a1c7ca6a9b80d20fdf94,1,1,0,0,0
8da5afd8c4f77eafbb72df3595f26933f63ccd19d7faeb2cf9ad1dbf9893782a,1,1,0,0,0
49c6811cbea7a607d6c50a1a013545d3f3f21d4033f3367e0f3b32bce472f0b5,1,1,0,0,0
4d0c0b814eae82d294710a5849cf137ca8c89ab0421be80b7c59bd4af3738d12,1,1,0,0,0
8b321553f1a269ee4b68a02162ba2d14c71a92907b6001ff3db0fe5bae6b3430,1,1,0,0,0
eb2f45849072ef2f4d638ce47b4f5a7b277c4569896f756a1bdc69d519530f79,1,1,0,0,0
7e95e9a306886dadbae68c586bf19eec6903bac15290fd60c47d29a2e3cbf047,1,1,0,0,0
c7300e6de3d9c6f1ad622a1e884f00d43340c381fb87c87514ef3ca2156fdf5b,1,1,0,0,0
49bc43a5b94d4a24f5561a98e3feac970fa37e9922a892f72351d5e94d77bc4c,1,1,0,0,0
d1a0e02d4ae782c65dadba7016fba59fd9692daff9b6a10a5c11a866fa24a474,1,1,0,0,0
75f9f66bcbfb732b3720f9b56a5b56a3a671ff4386b0b7dc8195124b0db206c0,1,1,0,0,0
befa3bb2e619cc2116e883787b3e0e9824c2827ca1c0d1a096c073acf39a6817,1,1,0,0,0
0172dad67e9b8cf1c3c08433138cf588064d2697c0f3f958fe9819f72b4874c7,1,1,0,0,0
bc8d4ef11a68a6523a3a762ae5a5ce670e2fc4def138a3e4da762615325e8a13,1,1,0,0,0
e3dcf86812f72b774ee51563538ad2deb75aba98c583a561046d98e2a41d47f8,1,1,0,0,0
9939bea82bef38dff91be0182d26c13694dec687d1b8971bb2924076b89646f1,1,1,0,0,0
8b9158ba3138949586cca3973a975745302f6d7e285299cb6b38c53a7c353f2c,1,1,0,0,0
6615ce1e651653426e799bc5e07823ed6628c89fea5e7ee372d7440968ef028e,1,1,0,0,0
8c2a2324ad2210b46b74c9addd35c14c96da10052e97b205071ab59a8b1b17ba,1,1,0,0,0
5c750209d2f8d60504708a4107e7e11b6f4d3b425e7f98b2549635aece29e6a1,1,1,0,0,0
3fe3d4f0cbdebb784d1a96dc7d9a4ecd4e9c080860bfa87e50084930aa0d4198,1,1,0,0,0
2cca7cac692513aa01467dd9cda3ea98a2a8cde74380b2826294d283a83f4ce7,1,1,0,0,0
ab2e9fd467a198b293b276abc08d1a1c6a5e9679d5a89d1b45e31eb64b59238a,1,1,0,0,0
5d6268d44f132574165ca78264744754186028c289fa37afeaf510fd0a0047f0,1,1,0,0,0
a3b826de0c445f0924c50939494a26b0d99ef3ccac80faacca98673625656278,1,1,0,0,0
e909b4adcef7b43fe8a1a8dcdbdf1e59f9a9be01954fd8cd2d8da27badd18e35,1,1,0,0,0
a6d27ba039ac9cb0d5a6a3cffca2002feb9ecb8cfed54ce5c0a768064084d43d,1,1,0,0,0
1c6ff4c48a7506facfcc0f82164eeac056318c263b6ed61ae02019871cbd928c,1,1,0,0,0
64d0257352222162db7125f27e4ef16958c515326adab554d50698a1685e46ef,1,1,0,0,0
5ccc7291adb2a897dd3d0d273fb79bbfa98877ee8553b919813672f8cb02f893,1,1,0,0,0
507f55a17a03490978c09690fc2f11a900b52ff7bc4a73f8af9ea9c586b83d75,1,1,0,0,0
26845b2bcec8c8d0bf31ca021ddc631c99a10fbeeaa4ddbbc9bdc73de1bb3a2c,1,1,0,0,0
f84e5ccc0c78f97e27d486f22c28f7f3c8f48f7455f51ce4c89940297057fd26,1,1,0,0,0
61bd7ab9565b0f68aaadb94eb328832ca36102f35f490d5d45fe99716a88e790,1,1,0,0,0
a7f6a3bdcc8049e70ee08fa5e67966e83f6624b0231024dc20eeaad948307681,1,1,0,0,0
6180ced96b5f13d0fa66fc76e9a390fd134462da158cef5073e5204bcacaba6f,1,1,0,0,0
f5ebbc1b6bdf423b74ec36c8674c4a1b9b4da15603607df21608a99915aa8658,1,1,0,0,0
83380ae57698d2b13e0773969c68e2ea32d02ff1955be0f865cfaace62cf1917,1,1,0,0,0
184ea57eb7c01ce4de824c21a8627065ad7001dd09c849663e3ff5bbd4e554fe,1,1,0,0,0
4f2c50075ca0cc9457afed48951da5c582ed2a8f67163a06238f0d1362f0a37d,1,1,0,0,0
d5a64f4885dffab0a12c161d7eff5722294eda8111242ddfadee907f6a609e4d,1,1,0,0,0
5e19b1f8567f5d6484c95b0a38420b8e5ba2c378bfd330fd69e7ff9061da2255,1,1,0,0,0
c000fa23ac8a80ad077be56aefbb8f5968f4c30460da5df73a1f4dafdee66669,1,1,0,0,0
d786550044be632e5472f7e82907e3ab59a0702501dc815c956412c2fb20a13e,1,1,0,0,0
989b61c69e7bbb1c50a8661975ccb723aa60856b2666c549e0a9f22191d09d8f,1,1,0,0,0
f46f1cfa313cdfacd0bb26a070d16f866d2f88c5e62da386966a921556024a48,1,1,0,0,0
1bb3ac10b2cdd0a1edb3c730f766cb48e8173dbccea04a9afe44f3aef1060682,1,1,0,0,0
49d69ac875a07acf7aa353a52d5ff75fac3e39401ab051f1f2804ecb2c336a0a,1,1,0,0,0
ce6a30acd4452bb2113ae491484c9f616ed86112d8b19e121692655f37319dac,1,1,0,0,0
ae47584cc5b96611a40bf28683e4a31741514dca3fd428639ac7814d5cc7cf16,1,1,0,0,0
069bddcaf8203ae0aa728e7745dd80203f688f446c6789b31c8f00ebcbfbe9c9,1,1,0,0,0
9ec93f30a4d4c404687abd67f4aeb19d2f50b16c7662e41aba8f86a5407ba14d,1,1,0,0,0
91126eea4f088df8a38667eff9f0fd8b6d49a58b919e8cfd242612a44d702b40,1,1,0,0,0
c2ef244e7a1980880aeb212672705e877851b9cc054e023015dd748c8e69ab38,1,1,0,0,0
e80cb43578f6a8b2ded95c8a2e86076f3661d60e2f18ebd1f094308e1d593c87,1,1,0,0,0
d5a63c4ace387cff8d641ad9aeedf9e406684b0f3bdcfc79e97de80eef177bee,1,1,0,0,0
fe9cfc5046c583a7b28fa506cd33e636d27310b14240247625c693444a27336f,1,1,0,0,0
a2c91743a0834cd1fb63c6965c581e1f5a57f1d2fcb226985423894ac814c93a,1,1,0,0,0
2d0b157e27359bc36c31e3c3ef891964bc98b2cb66c4f95c2ffc4af7d3477e30,1,1,0,0,0
f6da0d9f1d74f2f80cd4d69183a78ccc1b3679689419262c9704787cea754726,1,1,0,0,0
6005f5569a6240c36f07de53438df1615ea6f000000fa5452d5a8870afe6336b,1,1,0,0,0
e51f32dbe18d52eafe2ac65f77f84450fd279fecd0278b0df95ce654017dddd2,1,1,0,0,0
fb34414b386d0d12c24d11bce56f087730afc3fbab1ee397182f5dd64183b53b,1,1,0,0,0
ea6058517e957895fbd3c26cac63013df3442ceea289123c7afd4bd0b24bea82,1,1,0,0,0
faaf963fd84d0e7c86f8750115f5291f0692d0aca0f97e151cf4cc870a65d88e,1,1,0,0,0
5c128cfee50059349b9b155c417e3950aaf292f4a9098e1b6748524e5fdfa6de,1,1,0,0,0
74f3a191e941c68bbc7bf87515a12ae547e79eba4d9ffd5c2799a9c44b77dc2d,1,1,0,0,0
c08903e2be8737c3fbea2293c6a1a5242afe58e6e90a3da45724a1dae7c88a25,1,1,0,0,0
3154684c4192a1ae7a00f9f61d3024e2d25a85508c512094a771f878c3130848,1,1,0,0,0
49bca7195e05926210f7dffe4289f6b30372db9de7af72bc6a4802cb477e5729,1,1,0,0,0
d190fd3c695e2ca36235832834912ed02f3d64038600d525991c8024c6196839,1,1,0,0,0
13385204843fdbcd2ab3d7d6b55797bf2782740c76d61530c8a0b0a67bb01957,1,1,0,0,0
ea391f65ae367799ab1bc162a4b8dcedb76f1da1e5595548497d943298f18682,1,1,0,0,0
1c279ba2eb463c0c09223142f4a3502db314d3c1b07638d68c10ffd02bc45633,1,1,0,0,0
9a0339b27486cc1ab1bd76949e813a9a76df0226f8fdc5742e05f5008a597d10,1,1,0,0,0
da61bb04b91120fab02e374d6f4001728dc5736c4e3ac011841fb1523d3ed3be,1,1,0,0,0
f489e424d946083b0167321ea10fa87b48f05e85386609e810bbf6e4778efd6f,1,1,0,0,0
560bc78d6e227e068e99ca04beeac070e97a46d2792ef7b4292a4f125a516e53,1,1,0,0,0
cfd3f39dacfe9d64b5925eb639d1a87246df01f85c9609caff48de170092f5e0,1,1,0,0,0
743409c2aca5a493af60a3e700c25af2de88c134ce25488ab7f713c778945b39,1,1,0,0,0
20c9ada9d408cd2a2e8202574deb7e0ceb04b9366884a4364c1ab8197d91748e,1,1,0,0,0
625695ea0c246de98e12e2f5f8a5f05d23f03ffb2267a9f8c43429e1eac97499,1,1,0,0,0
55af70f1d700bb8f18c425c5cf57837d7b552d81e5ca33796d01c6a116b8f72f,1,1,0,0,0
dd2346922c42bb9dd6c76c03b4b965a6c001baf8d799437035202cf336a0521a,1,1,0,0,0
54318a908bc0d347fb56fe48ff7ca7e16fe5eec1d69e7248c902eac0edd45a5b,1,1,0,0,0
b461ad02bf71d2334a7c786e9de42b00515fe6093c06366f0308e5d99a26da7d,1,1,0,0,0
2d83480371cf081092bfa89628552abb461175333349122ead306bdc8ab9cf0b,1,1,0,0,0
e07c56c9a043b91dc5385c8c8cd80169177fe65241d8a344ea8183df23a06360,1,1,0,0,0
a0de1add961f3a9bf6e2e391489fdbac244932352421055f23f34c93c82b8856,1,1,0,0,0
6253cac300eabed08691f1dd70f93ce86513ce98d2a577007efa0cb3a2560aa5,1,1,0,0,0
384b2f4bbd5da1e58d66339557c8af0ba67f42059653da081b0c69e1cc1df4c4,1,1,0,0,0
fe6255f07855951d3ef507a76a564ed18d7526d86a53a1761f505b6eecc5c5af,1,1,0,0,0
7816da4e76ac01e372b8ffa022e13457b6202f3db0984a6235a894eae4f72bd4,1,1,0,0,0
c594e0edb7612d5ee07697951429851c9b5553e773add50697a4395227e5ce03,1,1,0,0,0
340bfbd674dd9389b4c7148cf5ee004f641d0dc94753e1fe66acc98cd9ae525b,1,1,0,0,0
f47c788feac2cb7b395ad9b38949f29c88d01b6dd9c94dda87f2e243bb340bd3,1,1,0,0,0
03c8cba14139423ec179759052b178852ef7a3884a969876c2123bec7f7f8c65,1,1,0,0,0
45598745a90bac7335e21583bb5ee09e72a5beb47ab1d45f0ba3fdd0ddf2868b,1,1,0,0,0
c4844236e849260e5bd9d1a1d548c11667bc9f7c8c645c0a36180287a4fd48a7,1,1,0,0,0
182252ae86aae33b4b13b824357bc02218e94ae8daaadb69b85101c08e74773b,1,1,0,0,0
fc2e4bb692325fc6c3919b3961eb74ae0852c80ff2f02d2438bc45ca9d8be0fa,1,1,0,0,0
